Date,Price,Price After Diff,MA30 Before Diff,MA90 Before Diff
2015-08-19,37.575,1.7340000000000018,35.763933333333334,37.93485555555556
2015-08-20,34.685,-2.8900000000000006,35.72540000000001,37.93485555555555
2015-08-21,33.529,-1.1559999999999988,35.72540000000001,37.915588888888884
2015-08-24,33.529,0.0,35.57126666666667,37.8899
2015-08-25,33.529,0.0,35.47493333333333,37.87705555555556
2015-08-26,34.107,0.5779999999999959,35.35933333333333,37.75502222222222
2015-08-27,33.529,-0.5779999999999959,35.263000000000005,37.54948888888889
2015-08-28,32.95,-0.5790000000000006,35.14736666666667,37.4146
2015-08-31,32.95,0.0,35.031733333333335,37.20263333333333
2015-09-01,32.372,-0.578000000000003,34.95463333333334,37.0549
2015-09-02,31.216,-1.1559999999999988,34.80046666666667,36.849355555555555
2015-09-03,32.372,1.1559999999999988,34.66556666666667,36.6695
2015-09-04,32.372,0.0,34.5692,36.476800000000004
2015-09-08,33.529,1.1570000000000036,34.492133333333335,36.296955555555556
2015-09-09,39.309,5.779999999999994,34.5692,36.21987777777778
2015-09-10,38.153,-1.1559999999999988,34.6848,36.12995555555556
2015-09-11,38.153,0.0,34.723333333333336,36.040033333333334
2015-09-14,39.309,1.1559999999999988,34.800399999999996,35.96295555555556
2015-09-15,39.887,0.578000000000003,34.935266666666664,35.8923
2015-09-16,39.309,-0.578000000000003,35.0894,35.815222222222225
2015-09-17,36.997,-2.3119999999999976,35.166466666666665,35.69317777777778
2015-09-18,36.997,0.0,35.24353333333333,35.596833333333336
2015-09-21,38.731,1.7340000000000018,35.33986666666667,35.53902222222222
2015-09-22,40.465,1.7340000000000018,35.53253333333334,35.487633333333335
2015-09-23,39.309,-1.156000000000006,35.7252,35.47478888888889
2015-09-24,41.622,2.3130000000000024,35.9179,35.46194444444445
2015-09-25,42.778,1.1559999999999988,36.18766666666667,35.47478888888889
2015-09-28,45.09,2.3120000000000047,36.5345,35.51332222222222
2015-09-29,45.09,0.0,36.8428,35.577555555555556
2015-09-30,45.09,0.0,37.15110000000001,35.64178888888889
2015-10-01,46.246,1.1559999999999988,37.44013333333333,35.74455555555556
2015-10-02,48.559,2.3129999999999953,37.9026,35.8666
2015-10-05,43.934,-4.625,38.249433333333336,35.94367777777778
2015-10-06,43.356,-0.5779999999999959,38.577000000000005,36.04002222222223
2015-10-07,38.731,-4.625,38.750400000000006,36.06571111111111
2015-10-08,37.575,-1.1559999999999988,38.866,36.10424444444445
2015-10-09,39.309,1.7339999999999947,39.05866666666667,36.14277777777777
2015-10-13,41.044,1.7349999999999994,39.32846666666667,36.213433333333334
2015-10-14,46.246,5.202000000000005,39.77166666666667,36.354733333333336
2015-10-15,43.934,-2.3120000000000047,40.157066666666665,36.47034444444444
2015-10-16,43.934,0.0,40.581,36.57953333333333
2015-10-19,48.559,4.625,41.12056666666667,36.74653333333333
2015-10-20,48.559,0.0,41.66013333333333,36.939233333333334
2015-10-21,49.715,1.156000000000006,42.199666666666666,37.13193333333333
2015-10-22,52.027,2.3119999999999976,42.623599999999996,37.37601111111111
2015-10-23,52.027,0.0,43.08606666666666,37.632933333333334
2015-10-26,55.496,3.469000000000001,43.66416666666667,37.90271111111111
2015-10-27,62.432,6.936,44.43493333333333,38.198166666666665
2015-10-28,64.745,2.3130000000000024,45.263533333333335,38.53216666666667
2015-10-29,58.964,-5.781000000000006,45.91870000000001,38.814777777777785
2015-10-30,62.432,3.4680000000000035,46.766533333333335,39.142355555555554
2015-11-02,63.589,1.1569999999999965,47.65293333333333,39.50847777777778
2015-11-03,65.901,2.3119999999999976,48.55859999999999,39.88102222222222
2015-11-04,70.526,4.625,49.560633333333335,40.30495555555556
2015-11-05,79.775,9.24900000000001,50.9095,40.83165555555556
2015-11-06,76.306,-3.4690000000000083,52.06563333333334,41.30695555555556
2015-11-09,73.994,-2.3119999999999976,53.10616666666667,41.743722222222225
2015-11-10,77.463,3.468999999999994,54.185266666666664,42.174077777777775
2015-11-11,75.15,-2.312999999999988,55.18726666666667,42.57873333333334
2015-11-12,71.682,-3.4680000000000035,56.07366666666667,42.96412222222222
2015-11-13,71.682,0.0,56.921533333333336,43.37520000000001
2015-11-16,73.994,2.3119999999999976,57.76936666666666,43.79912222222222
2015-11-17,76.306,2.3119999999999976,58.84843333333333,44.27442222222222
2015-11-18,76.306,0.0,59.94676666666667,44.698344444444444
2015-11-19,75.15,-1.1559999999999917,61.16073333333333,45.128688888888895
2015-11-20,75.15,0.0,62.41323333333333,45.54618888888889
2015-11-23,79.775,4.625,63.7621,46.02792222222222
2015-11-24,78.619,-1.156000000000006,65.0146,46.49681111111112
2015-11-25,79.775,1.156000000000006,66.13223333333333,46.97854444444445
2015-11-26,79.775,0.0,67.32693333333333,47.47954444444444
2015-11-27,85.556,5.780999999999992,68.71433333333333,48.03193333333333
2015-11-30,84.399,-1.1569999999999965,69.909,48.56504444444444
2015-12-01,82.087,-2.3119999999999976,71.02659999999999,49.08531111111111
2015-12-02,79.775,-2.3119999999999976,72.02860000000001,49.57346666666667
2015-12-03,76.306,-3.4690000000000083,72.8379,50.01023333333334
2015-12-04,77.463,1.1569999999999965,73.68576666666668,50.48554444444444
2015-12-07,78.619,1.156000000000006,74.45653333333333,50.94801111111111
2015-12-08,79.775,1.156000000000006,75.03463333333335,51.423322222222225
2015-12-09,76.306,-3.4690000000000083,75.42,51.87293333333333
2015-12-10,67.057,-9.248999999999995,75.68976666666666,52.232622222222226
2015-12-11,67.057,0.0,75.84393333333334,52.59231111111111
2015-12-14,63.589,-3.4680000000000035,75.84393333333334,52.91346666666667
2015-12-15,64.745,1.156000000000006,75.80539999999999,53.23462222222222
2015-12-16,67.057,2.3119999999999976,75.68976666666667,53.59431111111111
2015-12-17,64.745,-2.3119999999999976,75.18876666666667,53.941155555555554
2015-12-18,64.745,0.0,74.8034,54.2623111111111
2015-12-21,61.276,-3.469000000000001,74.37946666666669,54.55776666666667
2015-12-22,60.12,-1.156000000000006,73.80136666666667,54.840377777777775
2015-12-23,58.964,-1.1559999999999988,73.26183333333333,55.097300000000004
2015-12-24,63.589,4.625,72.99206666666667,55.405611111111114
2015-12-29,67.057,3.4680000000000035,72.83789999999999,55.73318888888889
2015-12-30,67.057,0.0,72.60666666666667,56.09287777777777
2015-12-31,69.369,2.3119999999999976,72.37543333333335,56.4911
2016-01-04,71.682,2.3130000000000024,72.2213,56.91502222222222
2016-01-05,70.526,-1.156000000000006,72.06716666666667,57.326100000000004
2016-01-06,69.369,-1.1569999999999965,71.87446666666666,57.7179
2016-01-07,64.745,-4.623999999999995,71.37346666666666,58.06474444444445
2016-01-08,69.369,4.623999999999995,71.06513333333334,58.4694
2016-01-11,68.213,-1.156000000000006,70.67973333333335,58.86121111111111
2016-01-12,68.213,0.0,70.29433333333333,59.25944444444444
2016-01-13,65.901,-2.3119999999999976,69.63916666666667,59.644833333333345
2016-01-14,64.745,-1.1559999999999917,68.98403333333334,60.004533333333335
2016-01-15,62.432,-2.3130000000000024,68.32886666666667,60.33853333333333
2016-01-18,61.276,-1.1559999999999988,67.71223333333333,60.64683333333333
2016-01-19,64.745,3.469000000000001,67.32686666666667,60.929455555555556
2016-01-20,62.432,-2.3130000000000024,66.82583333333334,61.199222222222225
2016-01-21,61.276,-1.1559999999999988,66.24773333333333,61.45614444444444
2016-01-22,63.589,2.3129999999999953,65.7082,61.72592222222223
2016-01-25,63.589,0.0,65.2843,61.98927777777778
2016-01-26,61.276,-2.3129999999999953,65.0916,62.23335555555556
2016-01-27,63.589,2.3129999999999953,64.976,62.528822222222225
2016-01-28,62.432,-1.1569999999999965,64.93743333333333,62.811433333333326
2016-01-29,61.276,-1.1559999999999988,64.82180000000001,63.061933333333336
2016-02-01,62.432,1.1559999999999988,64.66763333333333,63.30601111111111
2016-02-02,63.589,1.1569999999999965,64.62910000000001,63.57578888888889
2016-02-03,61.276,-2.3129999999999953,64.51346666666667,63.79416666666667
2016-02-04,61.276,0.0,64.51346666666667,63.9997
2016-02-05,62.432,1.1559999999999988,64.59053333333333,64.19238888888889
2016-02-08,63.589,1.1569999999999965,64.7447,64.39793333333333
2016-02-09,68.213,4.623999999999995,64.89883333333334,64.65485555555556
2016-02-10,69.369,1.156000000000006,64.9759,64.91177777777779
2016-02-11,69.369,0.0,65.05296666666666,65.143
2016-02-12,69.369,0.0,65.05296666666668,65.42561111111111
2016-02-16,70.526,1.1569999999999965,65.01443333333333,65.7275
2016-02-17,72.838,2.3119999999999976,65.0915,66.10646666666666
2016-02-18,71.682,-1.1559999999999917,65.1686,66.48543333333333
2016-02-19,70.526,-1.156000000000006,65.3613,66.83228888888888
2016-02-22,70.526,0.0,65.39986666666667,67.15986666666666
2016-02-23,73.994,3.4680000000000035,65.59256666666667,67.46817777777777
2016-02-24,65.901,-8.093000000000004,65.5155,67.71225555555556
2016-02-25,67.057,1.156000000000006,65.55403333333334,67.96917777777779
2016-02-26,70.526,3.468999999999994,65.74673333333332,68.21325555555556
2016-02-29,69.369,-1.1569999999999965,65.97796666666666,68.44447777777778
2016-03-01,68.213,-1.156000000000006,66.2092,68.6500111111111
2016-03-02,69.369,1.156000000000006,66.36333333333333,68.84270000000001
2016-03-03,69.369,0.0,66.59456666666667,69.03538888888889
2016-03-04,68.213,-1.156000000000006,66.8258,69.17668888888889
2016-03-07,68.213,0.0,66.97993333333334,69.24092222222222
2016-03-08,64.745,-3.4679999999999893,67.01846666666667,69.24092222222222
2016-03-09,65.901,1.1559999999999917,67.17263333333332,69.318
2016-03-10,63.589,-2.3119999999999976,67.17263333333332,69.33085555555556
2016-03-11,64.745,1.156000000000006,67.24973333333334,69.3437
2016-03-14,67.057,2.3119999999999976,67.44243333333333,69.35654444444444
2016-03-15,64.745,-2.3119999999999976,67.51953333333333,69.2923111111111
2016-03-16,64.745,0.0,67.55806666666666,69.12531111111112
2016-03-17,64.745,0.0,67.6737,68.99685555555556
2016-03-18,64.745,0.0,67.78933333333333,68.89408888888889
2016-03-21,65.901,1.1559999999999917,67.90496666666667,68.76562222222222
2016-03-22,63.589,-2.3119999999999976,67.90496666666667,68.63716666666667
2016-03-23,64.745,1.156000000000006,67.78936666666667,68.56008888888888
2016-03-24,63.589,-1.156000000000006,67.5967,68.47016666666666
2016-03-28,62.432,-1.1569999999999965,67.36546666666666,68.3417
2016-03-29,60.12,-2.3120000000000047,67.05716666666666,68.16185555555556
2016-03-30,62.432,2.3120000000000047,66.78736666666667,68.0077
2016-03-31,62.432,0.0,66.4405,67.86638888888889
2016-04-01,62.432,0.0,66.13216666666668,67.72507777777777
2016-04-04,63.589,1.1569999999999965,65.90093333333333,67.54523333333333
2016-04-05,63.589,0.0,65.66969999999999,67.37823333333333
2016-04-06,62.432,-1.1569999999999965,65.2843,67.18553333333334
2016-04-07,62.432,0.0,65.16866666666667,66.99283333333334
2016-04-08,62.432,0.0,65.0145,66.7359
2016-04-11,62.432,0.0,64.74470000000001,66.49182222222223
2016-04-12,61.276,-1.1559999999999988,64.47493333333334,66.26058888888889
2016-04-13,62.432,1.1559999999999988,64.28223333333334,66.0678888888889
2016-04-14,65.901,3.468999999999994,64.16663333333334,65.95227777777778
2016-04-15,63.589,-2.3119999999999976,63.97396666666667,65.79812222222222
2016-04-18,63.589,0.0,63.819833333333335,65.63112222222223
2016-04-19,62.432,-1.1569999999999965,63.62713333333333,65.43842222222221
2016-04-20,69.369,6.936999999999998,63.78126666666667,65.36134444444446
2016-04-21,64.745,-4.623999999999995,63.74273333333334,65.33565555555555
2016-04-22,62.432,-2.3130000000000024,63.70416666666667,65.28426666666667
2016-04-25,63.589,1.1569999999999965,63.66563333333333,65.28426666666667
2016-04-26,63.589,0.0,63.55003333333333,65.27142222222223
2016-04-27,61.276,-2.3129999999999953,63.434400000000004,65.2071888888889
2016-04-28,61.276,0.0,63.31876666666667,65.16864444444444
2016-04-29,62.432,1.1559999999999988,63.24166666666667,65.14294444444445
2016-05-02,62.432,0.0,63.164566666666666,65.15578888888889
2016-05-03,61.276,-1.1559999999999988,63.010400000000004,65.16863333333333
2016-05-04,61.276,0.0,62.9333,65.19432222222221
2016-05-05,61.276,0.0,62.817666666666675,65.16862222222223
2016-05-06,56.074,-5.202000000000005,62.56716666666667,65.04658888888889
2016-05-09,53.183,-2.8909999999999982,62.25886666666667,64.89243333333334
2016-05-10,55.496,2.3130000000000024,62.104733333333336,64.73828888888889
2016-05-11,55.496,0.0,61.87353333333333,64.55844444444445
2016-05-12,54.339,-1.1570000000000036,61.603766666666665,64.3785888888889
2016-05-13,54.917,0.578000000000003,61.35326666666666,64.21801111111111
2016-05-16,53.761,-1.1559999999999988,61.025666666666666,64.09596666666667
2016-05-17,52.027,-1.7340000000000018,60.64026666666667,63.90327777777778
2016-05-18,49.715,-2.3119999999999976,60.216366666666666,63.69774444444445
2016-05-19,52.605,2.8899999999999935,59.888799999999996,63.524322222222224
2016-05-20,53.183,0.578000000000003,59.5805,63.38301111111111
2016-05-24,53.761,0.578000000000003,59.29146666666667,63.26096666666667
2016-05-25,54.339,0.5779999999999959,59.060233333333336,63.17104444444445
2016-05-26,54.339,0.0,58.79046666666667,63.093966666666674
2016-05-27,54.339,0.0,58.40506666666667,62.978344444444446
2016-05-30,54.339,0.0,58.09673333333333,62.88842222222222
2016-05-31,54.917,0.578000000000003,57.80766666666667,62.81776666666667
2016-06-01,60.12,5.202999999999996,57.730599999999995,62.779222222222224
2016-06-02,60.12,0.0,57.4223,62.740677777777776
2016-06-03,57.808,-2.3119999999999976,57.191066666666664,62.70214444444445
2016-06-06,60.12,2.3119999999999976,57.114,62.6636
2016-06-07,60.12,0.0,56.99836666666667,62.637911111111116
2016-06-08,60.12,0.0,56.882733333333334,62.62506666666666
2016-06-09,58.964,-1.1559999999999988,56.80566666666667,62.58653333333333
2016-06-10,58.964,0.0,56.72860000000001,62.53514444444444
2016-06-13,56.652,-2.3119999999999976,56.53593333333334,62.48376666666666
2016-06-14,56.652,0.0,56.343266666666665,62.43238888888889
2016-06-15,56.652,0.0,56.18913333333333,62.36816666666667
2016-06-16,55.496,-1.1559999999999988,55.99646666666667,62.27824444444445
2016-06-17,55.496,0.0,55.803799999999995,62.136944444444445
2016-06-20,55.496,0.0,55.784533333333336,61.982800000000005
2016-06-21,57.808,2.3119999999999976,55.938700000000004,61.85434444444445
2016-06-22,55.496,-2.3119999999999976,55.938700000000004,61.7002
2016-06-23,54.339,-1.1570000000000036,55.900133333333336,61.52034444444445
2016-06-24,54.917,0.578000000000003,55.919399999999996,61.32122222222222
2016-06-27,54.917,0.0,55.9194,61.13494444444445
2016-06-28,53.761,-1.1559999999999988,55.9194,60.94866666666667
2016-06-29,53.183,-0.578000000000003,55.95793333333334,60.75596666666667
2016-06-30,54.339,1.1559999999999988,56.11206666666667,60.537577777777784
2016-07-04,56.074,1.7349999999999994,56.227700000000006,60.42838888888889
2016-07-05,54.917,-1.1569999999999965,56.2855,60.2935
2016-07-06,53.761,-1.1559999999999988,56.2855,60.10722222222222
2016-07-07,52.605,-1.156000000000006,56.2277,59.92095555555556
2016-07-08,53.761,1.156000000000006,56.20843333333333,59.76037777777778
2016-07-11,52.605,-1.156000000000006,56.15063333333333,59.574111111111115
2016-07-12,53.183,0.578000000000003,56.11209999999999,59.394266666666674
2016-07-13,53.183,0.0,56.0543,59.22726666666667
2016-07-14,53.183,0.0,55.82306666666667,59.060266666666664
2016-07-15,52.605,-0.578000000000003,55.57256666666667,58.925377777777776
2016-07-18,48.559,-4.045999999999999,55.264266666666664,58.73268888888889
2016-07-19,50.871,2.3120000000000047,54.95596666666667,58.59137777777778
2016-07-20,50.871,0.0,54.647666666666666,58.437222222222225
2016-07-21,52.027,1.1559999999999988,54.3779,58.27022222222223
2016-07-22,50.871,-1.1559999999999988,54.108133333333335,58.116066666666676
2016-07-25,49.715,-1.1559999999999988,53.79983333333333,57.94906666666666
2016-07-26,50.871,1.1559999999999988,53.60713333333333,57.794911111111105
2016-07-27,46.824,-4.047000000000004,53.27953333333334,57.59578888888889
2016-07-28,49.715,2.8910000000000053,53.048300000000005,57.41594444444445
2016-07-29,51.449,1.7339999999999947,52.9134,57.281055555555554
2016-08-02,52.027,0.578000000000003,52.79776666666667,57.139744444444446
2016-08-03,54.917,2.8900000000000006,52.77846666666667,57.0433888888889
2016-08-04,64.745,9.828000000000003,53.009699999999995,57.0690888888889
2016-08-05,76.306,11.560999999999993,53.70336666666666,57.248933333333326
2016-08-08,70.526,-5.780000000000001,54.24293333333333,57.33886666666666
2016-08-09,73.994,3.4680000000000035,54.87883333333333,57.467333333333336
