"Date","Price","Open","High","Low","Vol.","Change %"
"12/23/2022","12.400","12.400","12.600","12.100","87.07K","0.00%"
"12/22/2022","12.400","13.000","13.000","11.900","191.91K","-5.34%"
"12/21/2022","13.100","12.800","13.200","12.700","118.89K","2.34%"
"12/20/2022","12.800","13.100","13.300","12.700","126.90K","-3.03%"
"12/19/2022","13.200","14.200","14.200","13.100","177.09K","-7.69%"
"12/16/2022","14.300","14.100","14.400","13.700","178.27K","0.70%"
"12/15/2022","14.200","14.700","14.700","13.850","201.13K","-4.70%"
"12/14/2022","14.900","15.000","15.300","14.700","141.27K","-1.32%"
"12/13/2022","15.100","15.700","16.100","14.700","299.74K","-0.66%"
"12/12/2022","15.200","15.300","15.650","14.800","198.32K","0.66%"
"12/09/2022","15.100","15.100","15.500","14.850","172.63K","0.00%"
"12/08/2022","15.100","15.800","15.800","14.800","287.12K","-1.31%"
"12/07/2022","15.300","16.400","16.600","15.200","382.45K","-6.71%"
"12/06/2022","16.400","18.600","18.600","16.200","522.51K","-11.83%"
"12/05/2022","18.600","19.000","19.900","18.200","356.02K","-1.59%"
"12/02/2022","18.900","17.200","19.300","17.200","396.70K","6.18%"
"12/01/2022","17.800","17.400","17.900","17.000","305.08K","2.89%"
"11/30/2022","17.300","16.800","17.300","16.500","239.53K","2.37%"
"11/29/2022","16.900","17.200","17.350","16.600","152.33K","0.60%"
"11/28/2022","16.800","17.600","18.200","16.700","186.60K","-5.62%"
"11/25/2022","17.800","17.600","18.000","17.400","126.97K","0.00%"
"11/24/2022","17.800","17.900","17.900","17.700","32.77K","1.71%"
"11/23/2022","17.500","17.500","18.200","17.400","189.98K","0.57%"
"11/22/2022","17.400","17.800","17.800","17.100","250.47K","-1.14%"
"11/21/2022","17.600","18.100","18.300","17.300","220.15K","-1.68%"
"11/18/2022","17.900","19.500","19.500","17.800","264.54K","-7.25%"
"11/17/2022","19.300","19.000","19.500","18.400","275.92K","0.52%"
"11/16/2022","19.200","20.500","20.800","19.100","309.31K","-6.34%"
"11/15/2022","20.500","20.400","21.400","20.200","382.27K","3.02%"
"11/14/2022","19.900","21.100","21.300","19.400","437.28K","-2.93%"
"11/11/2022","20.500","17.200","21.500","17.000","710.39K","15.82%"
"11/10/2022","17.700","17.100","17.800","16.700","333.66K","7.27%"
"11/09/2022","16.500","17.200","18.100","16.050","404.25K","-5.17%"
"11/08/2022","17.400","18.000","18.300","17.000","324.24K","-3.87%"
"11/07/2022","18.100","17.700","18.300","17.100","218.15K","3.43%"
"11/04/2022","17.500","19.500","19.500","16.800","394.18K","-7.89%"
"11/03/2022","19.000","16.800","19.100","16.700","303.32K","10.47%"
"11/02/2022","17.200","17.800","18.600","17.000","293.25K","-5.49%"
"11/01/2022","18.200","19.700","19.800","18.200","195.28K","-7.14%"
"10/31/2022","19.600","17.300","19.950","17.200","458.70K","12.64%"
"10/28/2022","17.400","16.700","17.450","16.150","238.43K","3.57%"
"10/27/2022","16.800","17.200","17.900","16.650","185.06K","-0.59%"
"10/26/2022","16.900","16.700","17.700","16.300","434.00K","0.60%"
"10/25/2022","16.800","14.400","17.000","14.400","552.31K","16.67%"
"10/24/2022","14.400","15.100","15.100","14.200","187.60K","-4.64%"
"10/21/2022","15.100","15.000","15.200","14.500","110.42K","1.34%"
"10/20/2022","14.900","14.500","15.450","14.400","207.96K","2.05%"
"10/19/2022","14.600","15.200","15.350","14.600","130.03K","-3.95%"
"10/18/2022","15.200","16.000","16.000","15.200","154.37K","-1.30%"
"10/17/2022","15.400","14.800","15.700","14.800","303.43K","7.69%"
"10/14/2022","14.300","15.300","15.600","14.300","179.14K","-5.30%"
"10/13/2022","15.100","14.100","15.350","13.900","248.04K","2.72%"
"10/12/2022","14.700","14.200","14.950","13.800","178.77K","2.80%"
"10/11/2022","14.300","15.000","15.000","13.600","300.21K","-9.49%"
"10/07/2022","15.800","18.100","18.200","15.600","670.02K","-12.71%"
"10/06/2022","18.100","17.000","18.800","16.500","626.26K","6.47%"
"10/05/2022","17.000","17.000","17.100","16.300","165.11K","0.00%"
"10/04/2022","17.000","17.400","17.700","16.850","316.10K","0.59%"
"10/03/2022","16.900","16.900","17.100","16.150","204.32K","0.60%"
"09/30/2022","16.800","17.000","17.600","16.800","168.81K","-1.18%"
"09/29/2022","17.000","17.200","17.600","16.800","177.71K","-3.95%"
"09/28/2022","17.700","16.600","17.800","16.600","289.22K","5.99%"
"09/27/2022","16.700","16.300","16.900","16.100","200.57K","5.03%"
"09/26/2022","15.900","16.600","17.400","15.800","296.54K","-2.45%"
"09/23/2022","16.300","16.200","16.400","15.200","237.02K","-1.81%"
"09/22/2022","16.600","17.400","17.500","16.400","199.21K","-4.60%"
"09/21/2022","17.400","18.500","18.500","16.500","477.63K","-7.45%"
"09/20/2022","18.800","19.200","19.350","18.500","235.71K","-3.09%"
"09/19/2022","19.400","19.100","19.450","18.750","173.54K","0.00%"
"09/16/2022","19.400","20.200","20.200","18.700","1.55M","-4.43%"
"09/15/2022","20.300","20.000","20.800","19.700","273.97K","0.50%"
"09/14/2022","20.200","20.000","20.200","19.200","226.58K","2.54%"
"09/13/2022","19.700","20.200","20.550","19.550","250.38K","-6.64%"
"09/12/2022","21.100","20.600","21.100","20.200","193.49K","3.43%"
"09/09/2022","20.400","19.800","21.000","19.700","209.17K","4.62%"
"09/08/2022","19.500","18.500","19.600","18.300","197.05K","2.63%"
"09/07/2022","19.000","18.100","19.000","17.800","215.22K","4.97%"
"09/06/2022","18.100","19.700","19.800","18.100","267.30K","-8.12%"
"09/02/2022","19.700","20.200","20.600","19.400","203.14K","0.00%"
"09/01/2022","19.700","20.600","20.750","19.400","228.89K","-7.08%"
"08/31/2022","21.200","20.400","21.200","19.900","238.58K","6.53%"
"08/30/2022","19.900","21.600","21.600","19.550","311.83K","-6.13%"
"08/29/2022","21.200","19.900","21.600","19.400","229.49K","5.47%"
"08/26/2022","20.100","21.800","22.200","20.000","253.77K","-8.22%"
"08/25/2022","21.900","20.500","22.000","19.700","333.99K","8.42%"
"08/24/2022","20.200","18.600","20.400","18.200","252.26K","9.78%"
"08/23/2022","18.400","18.900","19.500","18.200","152.33K","-2.13%"
"08/22/2022","18.800","19.300","19.500","18.700","171.99K","-5.05%"
"08/19/2022","19.800","21.000","21.100","19.700","177.15K","-7.48%"
"08/18/2022","21.400","22.500","22.500","21.300","195.67K","-4.89%"
"08/17/2022","22.500","23.100","24.900","22.100","458.92K","-3.43%"
"08/16/2022","23.300","24.300","24.300","22.550","235.62K","-4.12%"
"08/15/2022","24.300","22.500","24.900","22.350","291.99K","8.97%"
"08/12/2022","22.300","20.900","22.300","20.700","240.59K","9.31%"
"08/11/2022","20.400","21.700","22.500","20.400","201.87K","-3.32%"
"08/10/2022","21.100","20.000","21.650","19.400","236.15K","9.90%"
"08/09/2022","19.200","21.000","21.300","19.200","181.85K","-9.43%"
"08/08/2022","21.200","19.500","22.150","19.400","310.29K","8.72%"
"08/05/2022","19.500","19.100","19.800","18.700","171.28K","0.00%"
"08/04/2022","19.500","19.800","20.600","19.000","150.04K","-1.52%"
"08/03/2022","19.800","20.200","20.500","19.500","141.55K","-0.50%"
"08/02/2022","19.900","17.600","20.000","17.600","330.13K","9.94%"
"07/29/2022","18.100","17.800","18.200","17.400","127.05K","0.56%"
"07/28/2022","18.000","17.300","18.000","16.900","220.27K","3.45%"
"07/27/2022","17.400","17.500","17.550","16.700","171.65K","0.58%"
"07/26/2022","17.300","18.300","18.300","17.000","148.74K","-4.95%"
"07/25/2022","18.200","18.200","18.500","17.400","151.83K","0.55%"
"07/22/2022","18.100","19.600","19.700","17.800","178.04K","-8.12%"
"07/21/2022","19.700","21.500","21.600","19.300","250.81K","-7.08%"
"07/20/2022","21.200","19.600","22.200","19.600","308.07K","8.16%"
"07/19/2022","19.600","19.000","20.050","18.200","203.33K","4.26%"
"07/18/2022","18.800","18.000","19.700","17.900","196.17K","5.62%"
"07/15/2022","17.800","19.300","19.400","17.400","164.60K","-8.25%"
"07/14/2022","19.400","16.900","19.400","16.500","308.06K","14.12%"
"07/13/2022","17.000","16.700","17.450","16.300","128.53K","-0.58%"
"07/12/2022","17.100","16.400","17.200","16.150","152.14K","4.91%"
"07/11/2022","16.300","17.800","18.200","16.300","200.65K","-10.44%"
"07/08/2022","18.200","18.600","19.100","17.900","106.54K","-3.19%"
"07/07/2022","18.800","18.100","18.900","17.700","167.25K","3.30%"
"07/06/2022","18.200","17.600","18.400","17.350","144.17K","2.25%"
"07/05/2022","17.800","16.700","17.900","16.400","178.85K","5.33%"
"07/04/2022","16.900","17.200","17.200","16.450","76.44K","-0.59%"
"06/30/2022","17.000","17.000","17.400","16.300","169.46K","-3.41%"
"06/29/2022","17.600","19.100","19.100","17.450","183.70K","-8.81%"
"06/28/2022","19.300","20.100","20.500","18.700","181.83K","-3.98%"
"06/27/2022","20.100","20.500","20.550","19.000","268.49K","0.00%"
"06/24/2022","20.100","19.300","20.700","18.700","358.36K","8.65%"
"06/23/2022","18.500","17.100","18.500","16.400","247.28K","8.82%"
"06/22/2022","17.000","17.300","18.200","16.700","173.83K","-3.95%"
"06/21/2022","17.700","17.500","18.200","17.200","135.90K","2.91%"
"06/20/2022","17.200","17.000","17.550","16.900","64.52K","0.58%"
"06/17/2022","17.100","16.300","17.600","16.250","438.80K","6.88%"
"06/16/2022","16.000","16.600","16.900","15.900","195.70K","-7.51%"
"06/15/2022","17.300","17.100","17.600","16.300","263.25K","2.37%"
"06/14/2022","16.900","16.300","17.450","15.900","254.39K","6.96%"
"06/13/2022","15.800","17.000","17.300","15.600","307.71K","-10.73%"
"06/10/2022","17.700","18.500","18.600","17.500","282.64K","-5.35%"
"06/09/2022","18.700","19.700","19.700","18.600","221.79K","-5.08%"
"06/08/2022","19.700","20.200","20.800","19.400","202.57K","-2.96%"
"06/07/2022","20.300","19.300","20.300","19.100","247.08K","5.18%"
"06/06/2022","19.300","20.600","20.800","19.000","307.94K","-3.98%"
"06/03/2022","20.100","19.900","20.600","18.800","382.10K","2.03%"
"06/02/2022","19.700","20.000","21.000","19.400","575.24K","-1.01%"
"06/01/2022","19.900","21.800","21.800","19.200","578.42K","-6.57%"
"05/31/2022","21.300","21.800","22.250","20.900","395.38K","-3.18%"
"05/30/2022","22.000","22.500","23.400","21.800","264.55K","2.80%"
"05/27/2022","21.400","29.300","29.300","20.700","1.39M","-38.33%"
"05/26/2022","34.700","34.700","35.700","34.100","142.16K","1.17%"
"05/25/2022","34.300","33.000","34.700","32.800","166.48K","4.89%"
"05/24/2022","32.700","35.500","35.500","32.600","186.16K","-12.33%"
"05/20/2022","37.300","39.800","39.800","35.800","168.74K","-4.11%"
"05/19/2022","38.900","36.900","39.650","36.600","180.53K","4.57%"
"05/18/2022","37.200","38.900","39.900","37.100","153.01K","-6.06%"
"05/17/2022","39.600","38.900","40.400","38.100","153.41K","4.49%"
"05/16/2022","37.900","36.300","39.500","35.500","211.34K","3.84%"
"05/13/2022","36.500","30.500","36.600","30.500","374.85K","15.87%"
"05/12/2022","31.500","30.000","32.400","28.700","318.23K","6.78%"
"05/11/2022","29.500","33.200","33.400","29.500","316.57K","-12.98%"
"05/10/2022","33.900","34.000","34.500","31.200","306.71K","3.04%"
"05/09/2022","32.900","35.500","35.600","32.750","244.89K","-8.61%"
"05/06/2022","36.000","37.800","37.800","35.400","130.29K","-3.49%"
"05/05/2022","37.300","40.000","40.300","36.900","159.13K","-8.80%"
"05/04/2022","40.900","38.700","40.900","37.300","230.74K","5.68%"
"05/03/2022","38.700","40.100","41.100","38.400","193.01K","-4.21%"
"05/02/2022","40.400","38.700","40.500","37.500","202.93K","3.59%"
"04/29/2022","39.000","38.900","40.700","38.100","102.58K","-0.26%"
"04/28/2022","39.100","38.100","39.100","35.800","193.38K","4.55%"
"04/27/2022","37.400","37.700","39.000","36.800","172.98K","-0.53%"
"04/26/2022","37.600","39.300","39.600","37.400","129.04K","-4.33%"
"04/25/2022","39.300","38.100","39.500","37.900","193.19K","1.29%"
"04/22/2022","38.800","39.300","40.400","38.000","180.10K","-1.02%"
"04/21/2022","39.200","41.000","41.400","39.000","137.60K","-2.49%"
"04/20/2022","40.200","42.400","42.500","40.200","133.53K","-4.96%"
"04/19/2022","42.300","42.500","43.300","41.500","125.81K","0.48%"
"04/18/2022","42.100","44.500","44.500","42.000","128.45K","-5.61%"
"04/14/2022","44.600","46.100","46.300","44.300","113.04K","-4.09%"
"04/13/2022","46.500","45.300","46.700","44.700","82.00K","3.33%"
"04/12/2022","45.000","45.500","47.700","44.850","162.86K","-0.66%"
"04/11/2022","45.300","43.300","45.500","42.100","185.88K","2.95%"
"04/08/2022","44.000","44.600","45.100","43.300","105.56K","-0.45%"
"04/07/2022","44.200","47.300","47.400","43.600","163.02K","-6.75%"
"04/06/2022","47.400","49.000","50.000","46.300","220.22K","-2.87%"
"04/05/2022","48.800","50.700","52.000","48.600","176.61K","-5.61%"
"04/04/2022","51.700","49.800","51.700","47.800","155.92K","4.87%"
"04/01/2022","49.300","50.500","52.700","49.100","261.05K","-1.00%"
"03/31/2022","49.800","52.700","52.700","49.300","187.49K","-3.68%"
"03/30/2022","51.700","51.700","56.500","50.600","326.02K","-0.39%"
"03/29/2022","51.900","51.900","54.800","50.300","267.16K","1.37%"
"03/28/2022","51.200","53.600","54.800","50.200","320.90K","-8.24%"
"03/25/2022","55.800","56.900","57.000","49.800","585.01K","10.28%"
"03/24/2022","50.600","47.000","51.500","44.400","308.87K","10.48%"
"03/23/2022","45.800","48.300","50.800","45.600","227.53K","-1.08%"
"03/22/2022","46.300","44.100","46.600","43.700","116.63K","5.95%"
"03/21/2022","43.700","44.900","45.600","43.300","144.13K","-3.32%"
"03/18/2022","45.200","43.500","46.000","42.700","178.44K","2.73%"
"03/17/2022","44.000","40.900","44.100","40.400","170.49K","6.28%"
"03/16/2022","41.400","39.300","41.900","39.000","257.16K","7.25%"
"03/15/2022","38.600","37.900","39.000","37.100","104.64K","2.66%"
"03/14/2022","37.600","40.500","40.500","37.000","195.93K","-6.70%"
"03/11/2022","40.300","43.100","43.100","40.200","104.58K","-5.40%"
"03/10/2022","42.600","42.600","43.100","41.200","143.07K","-3.18%"
"03/09/2022","44.000","43.600","44.600","42.500","196.03K","4.02%"
"03/08/2022","42.300","40.600","43.500","40.100","210.77K","4.70%"
"03/07/2022","40.400","42.000","42.900","40.300","139.78K","-4.27%"
"03/04/2022","42.200","45.200","45.500","42.000","128.74K","-5.80%"
"03/03/2022","44.800","46.300","47.000","44.500","103.48K","-3.24%"
"03/02/2022","46.300","46.500","46.800","44.800","113.55K","-0.43%"
"03/01/2022","46.500","48.100","48.500","46.200","143.89K","-3.53%"
"02/28/2022","48.200","47.200","49.300","46.500","132.25K","0.42%"
"02/25/2022","48.000","49.500","49.700","46.700","145.58K","-2.24%"
"02/24/2022","49.100","45.000","49.300","44.600","187.74K","3.15%"
"02/23/2022","47.600","50.400","51.500","47.500","156.62K","-3.84%"
"02/22/2022","49.500","51.300","52.000","49.000","200.40K","-5.89%"
"02/18/2022","52.600","55.800","56.300","52.200","157.89K","-5.40%"
"02/17/2022","55.600","59.500","59.900","55.200","140.80K","-7.02%"
"02/16/2022","59.800","59.500","62.200","57.600","147.54K","1.01%"
"02/15/2022","59.200","57.000","59.300","56.000","198.33K","7.64%"
"02/14/2022","55.000","56.000","59.200","54.900","150.95K","-4.18%"
"02/11/2022","57.400","56.300","60.900","54.500","373.17K","-1.88%"
"02/10/2022","58.500","56.400","61.000","56.400","261.03K","-1.02%"
"02/09/2022","59.100","54.300","59.100","54.100","239.78K","11.09%"
"02/08/2022","53.200","52.900","53.600","51.700","134.13K","0.57%"
"02/07/2022","52.900","54.000","56.100","52.700","137.34K","-1.49%"
"02/04/2022","53.700","50.500","54.000","50.150","176.76K","7.19%"
"02/03/2022","50.100","52.300","53.400","50.100","148.22K","-6.88%"
"02/02/2022","53.800","57.100","57.100","53.700","138.36K","-5.28%"
"02/01/2022","56.800","53.600","57.900","52.800","152.43K","6.97%"
"01/31/2022","53.100","50.000","54.200","49.400","199.90K","6.20%"
"01/28/2022","50.000","48.100","50.100","47.400","203.03K","3.95%"
"01/27/2022","48.100","51.700","51.900","48.100","159.52K","-6.05%"
"01/26/2022","51.200","54.900","54.900","50.900","201.70K","-3.94%"
"01/25/2022","53.300","53.900","54.700","51.200","208.42K","-1.30%"
"01/24/2022","54.000","55.100","55.300","50.400","330.25K","-3.40%"
"01/21/2022","55.900","58.800","59.300","55.500","185.09K","-5.73%"
"01/20/2022","59.300","61.400","63.500","59.300","152.57K","-2.31%"
"01/19/2022","60.700","64.700","65.000","60.700","126.88K","-5.16%"
"01/18/2022","64.000","69.000","69.000","64.000","243.33K","-7.25%"
"01/17/2022","69.000","69.400","69.400","68.000","24.21K","-0.29%"
"01/14/2022","69.200","69.300","69.900","67.600","121.81K","-0.14%"
"01/13/2022","69.300","71.900","72.300","69.300","116.02K","-3.62%"
"01/12/2022","71.900","74.800","75.400","71.900","136.01K","-2.97%"
"01/11/2022","74.100","71.900","76.100","71.400","160.94K","0.95%"
"01/10/2022","73.400","71.000","73.950","68.700","274.94K","5.16%"
"01/07/2022","69.800","68.200","72.200","68.200","151.41K","2.50%"
"01/06/2022","68.100","69.700","71.100","66.700","134.99K","-1.73%"
"01/05/2022","69.300","73.100","74.600","69.300","138.18K","-5.84%"
"01/04/2022","73.600","72.500","74.100","70.400","218.77K","7.45%"
"12/31/2021","68.500","70.100","72.100","68.200","140.42K","-2.70%"
"12/30/2021","70.400","69.500","73.100","69.500","161.16K","1.29%"
"12/29/2021","69.500","75.200","75.200","69.400","334.10K","-13.45%"
"12/24/2021","80.300","78.500","82.250","78.500","49.29K","2.42%"
"12/23/2021","78.400","76.100","79.300","75.200","120.42K","2.89%"
"12/22/2021","76.200","76.000","77.200","74.100","66.37K","-1.30%"
"12/21/2021","77.200","73.100","78.000","73.100","140.57K","5.46%"
"12/20/2021","73.200","73.900","74.900","71.600","121.69K","-3.30%"
"12/17/2021","75.700","72.400","76.500","71.100","128.54K","4.13%"
"12/16/2021","72.700","74.700","76.200","72.100","93.64K","-1.62%"
"12/15/2021","73.900","75.200","75.300","70.000","153.23K","-1.86%"
"12/14/2021","75.300","75.900","78.100","75.000","97.74K","-2.21%"
"12/13/2021","77.000","78.200","78.300","74.950","105.00K","-1.03%"
"12/10/2021","77.800","80.900","82.200","77.100","106.99K","-2.38%"
"12/09/2021","79.700","83.100","84.700","79.100","99.71K","-4.21%"
"12/08/2021","83.200","80.800","85.200","78.600","128.34K","2.72%"
"12/07/2021","81.000","77.700","82.100","76.200","138.27K","6.30%"
"12/06/2021","76.200","74.000","77.600","71.200","135.93K","2.42%"
"12/03/2021","74.400","78.300","78.600","73.600","137.84K","-5.46%"
"12/02/2021","78.700","77.100","80.200","75.700","167.14K","2.47%"
"12/01/2021","76.800","83.200","83.200","76.700","149.61K","-6.46%"
"11/30/2021","82.100","81.700","84.600","78.200","141.63K","0.00%"
"11/29/2021","82.100","86.900","86.900","81.600","162.68K","-2.84%"
"11/26/2021","84.500","82.700","86.900","82.700","115.34K","-1.29%"
"11/25/2021","85.600","86.200","86.200","85.100","25.51K","-0.35%"
"11/24/2021","85.900","83.500","87.900","82.100","139.50K","2.38%"
"11/23/2021","83.900","85.100","87.400","83.000","139.95K","-1.18%"
"11/22/2021","84.900","89.300","89.700","83.800","181.73K","-4.28%"
"11/19/2021","88.700","92.000","93.100","88.300","143.20K","0.57%"
"11/18/2021","88.200","98.600","100.000","88.000","281.01K","-11.45%"
"11/17/2021","99.600","103.800","105.600","98.800","139.43K","-5.14%"
"11/16/2021","105.000","101.100","106.300","97.600","189.23K","3.45%"
"11/15/2021","101.500","107.500","108.700","101.100","305.54K","-5.32%"
"11/12/2021","107.200","97.000","107.600","97.000","379.66K","12.49%"
"11/11/2021","95.300","89.400","96.400","89.300","184.40K","7.44%"
"11/10/2021","88.700","86.800","92.900","86.500","224.20K","-4.62%"
"11/09/2021","93.000","89.800","94.300","86.500","168.82K","1.97%"
"11/08/2021","91.200","82.800","91.200","82.600","264.97K","10.41%"
"11/05/2021","82.600","84.500","84.900","80.200","144.22K","-2.94%"
"11/04/2021","85.100","87.100","87.800","84.500","110.78K","-1.28%"
"11/03/2021","86.200","85.200","89.000","84.900","118.77K","0.82%"
"11/02/2021","85.500","86.300","86.300","84.200","69.03K","-0.93%"
"11/01/2021","86.300","82.800","87.500","81.400","92.22K","5.12%"
"10/29/2021","82.100","85.200","86.500","82.100","62.41K","-3.07%"
"10/28/2021","84.700","85.100","86.300","84.200","46.27K","0.47%"
"10/27/2021","84.300","87.000","88.200","83.900","90.61K","-3.44%"
"10/26/2021","87.300","89.400","90.000","85.300","112.40K","-1.91%"
"10/25/2021","89.000","87.800","89.500","87.100","61.44K","1.71%"
"10/22/2021","87.500","90.900","90.900","87.100","88.72K","-4.27%"
"10/21/2021","91.400","93.900","97.000","91.200","130.31K","-3.18%"
"10/20/2021","94.400","91.500","96.200","90.100","156.26K","2.39%"
"10/19/2021","92.200","86.200","92.200","85.400","119.71K","7.46%"
"10/18/2021","85.800","87.200","87.200","85.100","59.53K","-1.38%"
"10/15/2021","87.000","90.000","90.100","86.800","77.96K","-3.23%"
"10/14/2021","89.900","89.000","91.900","88.500","83.76K","1.70%"
"10/13/2021","88.400","87.700","89.200","87.200","56.71K","1.03%"
"10/12/2021","87.500","88.700","89.300","86.900","65.77K","-2.67%"
"10/08/2021","89.900","91.700","94.900","89.500","150.18K","-2.49%"
"10/07/2021","92.200","93.800","94.200","90.900","104.06K","-0.43%"
"10/06/2021","92.600","92.500","93.100","90.800","105.71K","0.54%"
"10/05/2021","92.100","88.100","93.600","87.900","163.22K","4.07%"
"10/04/2021","88.500","88.000","89.200","87.100","92.31K","-1.34%"
"10/01/2021","89.700","87.100","90.100","86.200","107.12K","2.28%"
"09/30/2021","87.700","84.000","88.300","84.000","139.00K","1.74%"
"09/29/2021","86.200","85.500","86.900","82.500","142.47K","-0.23%"
"09/28/2021","86.400","79.800","88.600","79.300","240.14K","6.93%"
"09/27/2021","80.800","75.200","81.900","74.700","143.83K","7.02%"
"09/24/2021","75.500","77.300","77.400","75.200","70.63K","-3.08%"
"09/23/2021","77.900","77.200","78.800","77.100","72.17K","1.56%"
"09/22/2021","76.700","77.000","78.100","75.000","117.00K","-0.65%"
"09/21/2021","77.200","79.000","81.100","76.800","116.03K","-1.40%"
"09/20/2021","78.300","82.000","82.300","77.200","129.55K","-7.34%"
"09/17/2021","84.500","83.500","84.600","82.000","79.06K","0.60%"
"09/16/2021","84.000","83.800","85.300","83.200","49.47K","-0.71%"
"09/15/2021","84.600","82.000","84.900","81.500","80.32K","2.67%"
"09/14/2021","82.400","83.500","84.500","81.300","87.15K","-1.55%"
"09/13/2021","83.700","84.200","85.200","81.800","69.53K","-0.48%"
"09/10/2021","84.100","87.500","87.600","83.900","71.56K","-3.56%"
"09/09/2021","87.200","87.500","88.700","86.600","65.72K","-0.11%"
"09/08/2021","87.300","90.000","90.600","86.700","92.46K","-3.64%"
"09/07/2021","90.600","92.200","95.000","90.150","84.48K","-2.37%"
"09/03/2021","92.800","94.200","96.900","91.900","121.44K","-0.43%"
"09/02/2021","93.200","91.000","95.000","90.800","104.86K","2.53%"
"09/01/2021","90.900","94.000","95.700","90.200","95.16K","-2.88%"
"08/31/2021","93.600","90.000","96.000","89.800","118.84K","3.77%"
"08/30/2021","90.200","90.500","91.000","88.100","70.73K","-0.55%"
"08/27/2021","90.700","88.600","91.000","87.600","78.42K","2.14%"
"08/26/2021","88.800","89.000","91.400","87.400","115.04K","-0.67%"
"08/25/2021","89.400","90.400","90.750","87.300","98.33K","-1.87%"
"08/24/2021","91.100","87.700","91.400","86.900","112.98K","3.52%"
"08/23/2021","88.000","86.000","89.900","85.000","85.26K","2.68%"
"08/20/2021","85.700","82.900","86.500","81.800","105.47K","3.75%"
"08/19/2021","82.600","84.500","85.300","81.900","93.74K","-2.36%"
"08/18/2021","84.600","85.100","88.800","82.000","118.58K","-0.59%"
"08/17/2021","85.100","82.700","85.400","81.800","75.18K","2.78%"
"08/16/2021","82.800","86.000","86.000","82.700","86.70K","-2.93%"
"08/13/2021","85.300","88.000","88.300","85.100","100.43K","-3.40%"
"08/12/2021","88.300","89.500","89.500","87.200","75.04K","-1.01%"
"08/11/2021","89.200","92.100","92.100","89.000","75.51K","-2.62%"
"08/10/2021","91.600","92.600","93.600","90.600","96.08K","-1.40%"
"08/09/2021","92.900","91.600","93.000","88.900","61.24K","1.31%"
"08/06/2021","91.700","92.900","93.000","89.500","107.21K","-0.54%"
"08/05/2021","92.200","87.100","94.300","86.500","162.72K","6.10%"
"08/04/2021","86.900","89.000","90.800","86.100","92.06K","-3.66%"
"08/03/2021","90.200","88.500","90.300","87.400","67.26K","2.97%"
"07/30/2021","87.600","86.100","89.500","85.300","62.91K","-0.90%"
"07/29/2021","88.400","92.900","93.000","88.300","120.65K","-3.39%"
"07/28/2021","91.500","87.900","94.900","87.800","240.78K","6.52%"
"07/27/2021","85.900","90.200","93.000","83.500","179.71K","-4.77%"
"07/26/2021","90.200","88.800","92.000","87.300","101.40K","1.46%"
"07/23/2021","88.900","90.800","90.800","87.300","63.63K","-1.66%"
"07/22/2021","90.400","94.500","94.700","89.800","88.72K","-4.34%"
"07/21/2021","94.500","92.800","95.000","91.700","102.88K","2.16%"
"07/20/2021","92.500","90.300","93.000","87.000","110.12K","3.12%"
"07/19/2021","89.700","88.600","90.000","85.700","126.83K","0.90%"
"07/16/2021","88.900","93.200","93.500","88.100","96.50K","-3.89%"
"07/15/2021","92.500","96.100","97.100","89.100","187.40K","-1.60%"
"07/14/2021","94.000","104.100","104.600","93.800","190.81K","-10.22%"
"07/13/2021","104.700","106.900","110.900","104.300","131.85K","0.67%"
"07/12/2021","104.000","102.500","104.700","99.700","87.85K","1.76%"
"07/09/2021","102.200","103.700","103.700","100.350","72.36K","0.29%"
"07/08/2021","101.900","98.000","102.200","97.500","110.04K","2.10%"
"07/07/2021","99.800","103.800","105.100","99.000","122.70K","-3.67%"
"07/06/2021","103.600","106.700","109.400","103.300","122.51K","-3.18%"
"07/05/2021","107.000","107.100","107.300","105.400","20.74K","0.85%"
"07/02/2021","106.100","111.000","111.200","105.800","116.68K","-5.52%"
"06/30/2021","112.300","111.800","115.500","110.400","93.00K","-0.44%"
"06/29/2021","112.800","115.300","117.800","111.400","112.57K","-1.66%"
"06/28/2021","114.700","112.500","117.600","112.500","103.45K","1.96%"
"06/25/2021","112.500","114.100","115.100","111.800","96.07K","-2.43%"
"06/24/2021","115.300","112.700","116.200","111.800","136.14K","3.87%"
"06/23/2021","111.000","110.000","113.400","109.800","89.39K","1.09%"
"06/22/2021","109.800","110.900","111.400","108.200","83.03K","-1.08%"
"06/21/2021","111.000","108.100","111.000","105.000","131.04K","2.68%"
"06/18/2021","108.100","112.100","112.500","106.900","141.67K","-3.22%"
"06/17/2021","111.700","113.000","115.800","111.600","78.99K","-1.67%"
"06/16/2021","113.600","112.400","115.600","111.900","114.45K","-0.35%"
"06/15/2021","114.000","116.900","118.600","113.350","115.80K","-2.73%"
"06/14/2021","117.200","118.500","119.800","116.000","92.15K","-1.84%"
"06/11/2021","119.400","120.400","121.100","118.000","81.82K","-0.33%"
"06/10/2021","119.800","124.000","124.500","117.600","150.75K","-3.23%"
"06/09/2021","123.800","121.400","128.800","120.500","349.59K","2.06%"
"06/08/2021","121.300","120.600","122.900","117.200","213.28K","1.51%"
"06/07/2021","119.500","111.100","120.500","109.600","214.53K","7.85%"
"06/04/2021","110.800","118.000","118.200","110.400","196.46K","-5.06%"
"06/03/2021","116.700","122.600","128.100","116.600","378.29K","-3.95%"
